RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024
41675,937,Westminster,city,MD,MD,"Baltimore-Columbia-Towson, MD",Carroll County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551.864623,1547.653945,1523.683638,1550.553986,1555.547206,1572.949568,1545.489004,1514.868863,1512.367638,1529.893232,1583.437004,1591.417811,1589.434583,1610.000665,1625.946707,1673.727001,1656.934523,1685.45514,1692.378357,1675.006028,1652.119375,1662.802048,1705.842237,1731.18995,1722.211375,1713.777778
5043,939,Hamden,city,CT,CT,"New Haven-Milford, CT",New Haven County,,,,,,,,,,,,,,,,1045.373425,1049.153648,1003.647356,1018.134726,1002.44574,1009.371306,979.5915647,1006.451774,984.2323157,1006.760055,1003.747249,1026.811181,1024.313142,1044.133956,1053.795371,1061.22899,1086.566013,1121.450648,1136.548841,1093.133551,1080.574727,1061.466804,1090.461799,1106.217505,1123.140433,1100.032866,1076.970001,1094.699176,1107.488035,1188.675811,1201.769424,1242.146523,1209.195775,1208.575648,1220.595396,1199.524771,1210.254126,1200.632026,1214.411304,1207.118876,1167.545243,1173.763796,1198.51301,1230.190307,1262.220593,1271.782482,1315.476047,1294.30719,1316.553221,1297.738625,1287.844547,1257.427519,1275.689062,1298.295839,1307.863795,1322.460007,1333.98584,1370.536821,1397.268918,1414.303026,1424.794971,1422.119844,1474.651976,1501.334534,1533.295348,1508.984973,1508.934796,1508.899343,1531.378054,1584.778136,1636.690434,1653.952346,1644.317327,1656.975189,1650.097213,1671.536874,1646.409874,1657.546401,1645.819362,1629.363364,1681.821289,1719.202068,1805.624204,1780.343073,1776.52213,1750.319511,1766.912541,1786.070757,1784.560275,1776.747622,1848.043214,2074.666199,2135.732522,2135.677541,1956.924462,2030.487932,2036.582271,2056.040734,2020.409304,2050.644408,2088.733657,2104.697395,2070.571354,2077.519358,2165.420635
37111,940,Altoona,city,PA,PA,"Altoona, PA",Blair County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.2951042,897.8345674,904.9507176,907.7761264,910.2314099,906.7237989,938.2715349,930.7547939,944.3249096,917.6533321,937.5
398893,941,Piscataway,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.169097,,1984.219686,1990.883604,2008.955801,2016.07209,2027.781031,2044.816065,2056.171759,2059.528444,2058.700412,2068.80761,2085.789977,2062.428619,2038.242296,2040.182729,,2087.473021,2093.811766,2115.849614,2114.264417,2152.93391,2171.765686,2214.279065,,2313.614788,2325.125136,2349.535791,2345.930655,2382.887491,2393.074247,2437.77804,2472.183259,2488.392301,2489.654691,2501.259868,2523.694728,2510.120922,2500.2334,2494.392259,2531.978068,2538.165982,2568.273829,2582.701706,2605.0619,2597.058677,2589.513026,2610.418846,2669.399784,2679.581505,2647.156395,2621.259046,2683.170757,2726.761661,2722.225095,2702.350095,2719.257346,2746.97868,2733.048343,2756.826792,2771.57951,2783.624922,2756.455556
4948,942,Grand Forks,city,ND,ND,"Grand Forks, ND-MN",Grand Forks County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.2044443,808.8409792,806.3559653,809.3784007,808.2427423,805.6501143,805.0549875,798.9654392,798.0774623,,789.2862501,783.4112993,787.8212756,801.867222,816.8443215,826.2455693,824.2418022,821.8651401,815.2197734,805.7715202,803.44257,810.0427732,814.4156758,822.4011723,825.8895708,834.9952849,837.850271,836.4830933,839.3731654,835.2093978,829.7079562,832.4947709,840.1830849,845.8349514,832.712336,824.4701382,829.2950213,841.8247372,849.9287276,849.8479432,856.2858586,856.9568497,859.2110334,862.4265667,863.0174835,862.4417519,862.7437799,863.277016,859.8136884,862.932566,869.1242997,883.0060174,888.5522992,894.8605792,901.4429244,909.8775095,908.8523416,909.4828133,900.7367656,906.5551545,904.4912947,911.8400533,916.9390535,922.902391,929.3969952,935.2635142,946.9524046,950.2607079,948.3314811,942.2434196,942.4039155,934.9524647,941.8388335,949.3481544,973.1257789,982.0692582,987.0083482,995.4763124,1005.043793,1018.530481,1015.671466,1008.095259,1007.440845,1007.871222
28195,943,Chambersburg,city,PA,PA,"Chambersburg-Waynesboro, PA",Franklin County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.041822,1039.802083,1035.634814,1058.402054,1048.06587,1064.934841,1064.469691,1082.313207,1081.940253,1095.337022,1075.552079,1096.074571,1085.31003,1107.755186,1122.993363,1141.232851,1152.008631,1134.594889,1138.278474,1148.572583,1183.831279,1201.368238,1204.12476,1193.333619,1183.673366,1182.381538,1168.912036,1181.311572,1188.267286,1203.277794,1212.16645,1228.444935,1257.444444
45398,944,Gardena,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679.221514,1720.21741,1723.952865,1740.977019,1725.41749,1721.115363,1713.081344,1731.780647,1752.64643,1784.264839,1801.682341,1832.317487,1836.364402,1804.394779,1811.073996,1812.555583,1852.434153,1846.445667,1853.76018,1847.838841,1837.202142,1880.008315,1903.394974,1924.71915,1894.371259,1866.138984,1869.666729,1882.498145,1923.275618,1942.024893,1947.090667,1972.905339,1979.005314,2011.402312,1970.468198,1969.408668,1946.677407,1967.390394,1970.894106,1968.766563,2000.890863,2048.506447,2085.998377,2081.826368,2065.660915,2089.304276,2142.461844,2126.497597,2167.145575,2170.084849,2240.017137,2233.216456,2245.992191,2243.463734,2223.047712,2223.149267,2207.072141,2220.957872,2222.954124,2210.750211,2252.553115,2305.072316,2368.619155,2355.956072,2315.442871,2318.499599,2334.064025,2329.856941,2352.96262,2330.320028,2335.545389,2313.580965,2316.185511,2349.99715,2398.952992,2430.700619,2443.253692,2415.668455,2426.250628,2414.458333
37015,945,Azusa,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628.049291,1637.723169,1675.998475,1638.249822,1642.841782,1635.148421,1635.884768,1645.001077,1689.106768,1673.764333,1702.759953,1698.696413,1759.949778,1753.623173,1745.894692,1695.289598,1692.686304,1683.321104,1701.838728,1727.676967,1753.486489,1763.203386,1751.055352,1746.027451,1766.823592,1774.331245,1810.487596,1799.717442,1809.591666,1785.277938,1792.744696,1803.125878,1818.937183,1816.04922,1821.447641,1783.888558,1792.931783,1805.061318,1854.814113,1873.376309,1898.023387,1917.403826,1914.576552,1904.670642,1926.973913,1940.497186,1971.365852,1990.307601,1995.82789,1983.177548,1958.626492,2008.941413,2018.365525,2046.672651,2045.504343,,2107.197005,2190.358762,2272.618379,2302.567583,2288.067345,2277.357289,2297.688565,2292.112877,2302.012223,2326.459457,2367.186062,2398.904476,2342.123612,2314.317888,2337.776485,2426.66372,2414.342893,2391.718376,2394.423011,2437.685128,2413.917791,2398.429504,2425.889082,2472.796753,2498.963236,2497.475243,2523.094912,2562.897889,2575.339972,2571.195006,2530.152942,2541.014663,2525.516634,2502.703543,2478.096839,2530.919799,2607.466667
26225,946,Novi,city,MI,MI,"Detroit-Warren-Dearborn, MI",Oakland County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516.978938,1533.929689,1544.014589,1558.266418,1583.086955,1609.32605,1617.59622,1614.719519,1617.671126,1632.64682,1660.499641,1664.678014,1677.532297,1668.686266,1642.019748,1607.490543,1570.054283,1588.615526,1602.782849,1634.364952,1652.063962,1677.778214,1696.363653,1695.849466,1690.891895,1693.055014,1687.682453,1672.951162,1651.124277,1637.891259,1646.296349,1647.31958,1654.845742,1659.623692,1683.628919,1712.718939,1719.592434,1704.093141,1705.983367,1704.568295,1712.336905
6021,947,Monterey Park,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1715.416571,1744.793834,1715.463933,1705.208708,1707.416882,1743.45987,1767.261978,1768.127346,1787.728614,1778.021882,1791.646735,1783.161511,1756.082824,1789.356218,1815.853354,1874.845931,1848.506212,1816.974214,1823.375968,1844.933535,1877.684259,1866.317196,1855.972889,1858.902863,1864.550362,1856.422902,1871.275685,1867.045194,1877.971123,1853.741627,1870.271228,1873.937223,1889.630211,1875.362856,1889.954441,1860.269151,1874.533256,1892.773701,1955.299059,1979.197308,1984.988157,1989.023496,1981.53643,2010.630584,2027.11181,2074.299283,2084.173859,2088.755196,2066.388271,2087.199229,2129.668973,2166.44292,2176.80545,2194.896353,2215.462783,2199.830925,2196.758015,2204.334185,2236.020542,2260.314596,2245.703319,2336.483554,2322.810078,2367.629599,2292.404511,2318.192875,2337.488758,2363.501904,2382.763836,2388.562891,2428.852892,2432.684121,2484.928615,2459.31575,2457.39486,2434.609528,2456.11051,2473.13444,2459.37784,2460.767547,2458.481183,2511.037291,2491.046082,2480.145041,2482.761905
4426,948,Dublin,city,OH,OH,"Columbus, OH",Franklin County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247.386157,1273.305368,1269.672227,1292.592377,1295.790632,1307.415046,1309.560377,1311.460363,1312.130905,1305.912797,1299.197752,1292.034113,1290.07553,1303.112044,1304.303359,1317.646756,1322.989745,1329.816697,1319.138739,1329.905413,1332.320776,1346.083461,1329.840453,1347.816886,1332.079991,1350.677613,1332.62863,1365.856632,1380.610296,1413.417634,1443.083321,1475.892564,1506.020806,1507.008182,1496.00133,1476.857639,1477.916487,1485.56515,1514.708026,1537.862316,1573.311869,1607.382581,1646.978903,1671.602393,1674.498221,1659.15436,1616.328339,1587.336072,1567.261802,1589.16023,1598.587018,1630.979458,1649.32807,1685.581821,1692.040897,1714.918756,1712.743034,1720.885405,1676.337337,1657.959278,1646.55027,1668.214759,1675.066928,1659.129246,1664.854191,1699.310935,1744.074717,1785.218768,1788.714639,1791.18893,1764.170206,1758.996577,1748.177381
19410,949,Mishawaka,city,IN,IN,"South Bend-Mishawaka, IN-MI",Saint Joseph County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.9313979,981.7716308,1025.857958,1052.660752,1084.196894,,1080.92757,1077.084505,1073.956717,1076.316328,1099.498178,1109.66758,1106.044447,1114.855491,1121.482136,1122.936445,1090.633029,1121.736169,1119.23415,1132.481117,1097.285087,1088.904738,1112.415686,1118.737215,1148.046173,1131.805798,1142.498389,1145.090735,1156.050283,1182.233333
17172,950,Bristol,city,CT,CT,"Hartford-East Hartford-Middletown, CT",Hartford County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263.913901,1266.775082,1286.538853,1312.157789,1329.737068,1293.398241,1273.593017,1268.430475,1308.139053,1338.90103,1350.173791,1353.387552,1344.192162,1322.353608,1314.010938,1327.585622,1365.783913,1402.801537,1417.084275,1426.981456,1433.692226,1450.948635,1472.387051,1485.425006,1479.669722,1491.802659,1475.33592,1518.971416,1511.953338,1548.79032,1554.670914,1600.263784,1622.05395,1601.297803,1593.272492,1579.211733,1578.786795,1568.213958,1569.305556
30829,951,Chantilly,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,1810.788545,1788.8456,,1795.906744,1855.757776,1883.518408,1885.12557,1883.416113,1876.005087,1868.083046,1898.161719,1897.710697,1907.570049,1856.674459,1866.332596,1871.679588,1899.868566,1904.274217,1924.488108,1932.155929,1934.257244,1918.595315,1922.114638,1903.644329,1907.730006,1890.189739,1917.948079,1923.129539,1952.902954,1974.930729,1983.257824,1965.359593,1950.873026,1945.49624,1955.828416,1957.029637,1976.760118,1960.829224,1956.963802,1961.180907,1992.238734,2015.37231,2014.717622,2020.35807,2010.059982,1988.315975,1981.484578,1991.709658,2025.752139,2045.708852,2049.802112,2037.29584,2037.941401,2050.77891,2058.359638,2057.685817,2028.091962,2049.944716,2055.177426,2086.779531,2083.010613,2099.241354,,2097.208953,2094.127739,2118.167385,2122.036849,2164.905888,2164.481279,2226.059375,2207.401231,2203.911538,2192.624217,2191.731942,2224.700254,2144.315324,2154.533622,2179.019866,2248.413582,2309.572755,2325.498704,2381.877082,2394.037774,2400.843595,2440.906594,2437.26705,2453.512263,2446.962974,2491.446894,2534.129586,2570.565254,2568.032584,2566.629075,2553.238791,2566.138685,2528.372522,2596.969888,2596.739395,2686.996013,2672.222012,2718.166034,2740.972056,2783.664686,2812.251286,2841.253021,2802.906396,2939.170241,2921.41744,2956.40202,2857.451136,2895.602499,2954.158859,2948.827977,2973.918494,2932.685104,2988.106303,3000.985469,3033.55613,3017.9888,3009.933333
45966,952,Joplin,city,MO,MO,"Joplin, MO",Jasper County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.619834,1019.47564,1020.839307,980.1727689,989.0137568,988.6641359,1002.90132,1005.615236,1026.33562,1032.267577,1030.21067,1038.696758,1044.742068,1058.253339,1053.548757,1068.361579,1078.141027,1070.611473,1069.172248,1056.760274,1061.455575,1040.601047,1042.920815,1060.217534,1080.260325,1095.782836,1092.787536,1109.626176,1103.643663,1114.866691,1102.675325
27378,953,Taylorsville,city,UT,UT,"Salt Lake City, UT",Salt Lake County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740.268041,1741.854873,1781.745604,1791.977954,1817.344755,1791.536434,1817.144319,1808.870412,1807.925142,1762.235892,1740.845044,1768.148572,1778.232389,1775.138231,1764.458246,1815.982478,1852.213811,1880.632796,1834.98507,1833.608166,1829.265285,1849.688889
47526,954,Saint Peters,city,MO,MO,"St. Louis, MO-IL",Saint Charles County,,,,,,,,,,,,,,1101.628813,1115.750569,1128.786423,1129.178079,1124.712806,1119.331966,1118.408909,1124.230084,1128.714752,1123.022249,1113.162099,1115.789129,1122.82332,1131.944098,1127.365223,1130.4396,1134.056355,1142.537474,1157.420806,1161.338415,1158.123157,1143.689538,1148.550373,1149.084407,1157.785448,1159.267412,1165.885246,1169.460345,1183.504978,1184.162868,1179.009799,1157.819564,1161.600463,1165.971193,1181.137509,1194.795991,1198.546344,1199.934626,1196.511525,1203.750637,1213.979754,1206.92634,1197.959186,1183.470469,1188.327043,1204.404076,1224.307722,1221.861779,1195.915859,1190.906896,1192.769873,1214.727183,1224.480902,1249.003963,1269.766164,1270.677393,1268.51307,1259.746001,1260.129602,1272.36099,1287.759356,1300.579593,1309.956523,1337.307901,1363.835426,1378.666458,1388.461003,1407.480296,1444.018286,1449.928429,1455.488402,1459.756183,1508.525864,1542.639204,1556.785577,1541.459399,1550.996169,1572.790217,1611.895488,1627.251255,1612.967113,1588.26738,1558.22848,1560.012841,1561.326877,1569.403413,1587.365878,1594.766142,1604.530265,1598.405823,1587.701998,1590.379657,1588.988355,1594.141047,1604.537404,1607.126731,1640.625444,1689.480027,1703.350999,1710.460107,1684.142135,1703.512067,1709.579627,1706.828803,1703.636086,1687.66635,1727.499567
12067,955,Irvington,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Essex County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1443.017436,1498.278302,1516.241815,1524.182362,1504.311411,1502.333415,1513.064867,1529.925882,1543.468006,1579.079886,1604.370184,1630.394826,1631.101287,1623.81686,1628.4761,1608.070537,1631.547502,1608.747743,1658.576435,1653.688494,1699.45722,1729.696585,1747.877577,1733.007277,1718.439363,1745.706775,1777.904325,1808.360554,1807.98747,1825.952701,1803.598664,1847.300231,1871.202282,1895.983378,1906.143121,1927.518801,1966.413424,1979.93496,1967.525926
31506,956,Fairfield,city,CT,CT,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,,1612.119701,1665.526097,1677.401987,1709.275115,1664.167871,1678.129035,1691.696466,1692.653396,1702.955392,1690.438982,1722.528529,,1736.469614,1759.414901,1761.780907,1739.700304,1701.914023,1685.074967,1694.812144,1692.644214,1702.134714,1653.474761,1657.163241,1646.677925,1699.844858,1724.61522,1746.255723,1759.33416,1791.450194,1806.276757,1820.604537,1794.876679,1785.584954,1756.17346,1744.777924,1735.666807,1779.698768,1797.704469,1826.862523,1814.607202,1851.748659,1849.574475,1888.274381,1894.179193,1888.094183,1850.043216,1891.690823,1916.171975,1924.344558,1876.520536,1907.825893,1927.747352,1935.452263,1921.976397,1962.772947,1994.390209,1992.203782,1935.885897,1948.078967,1966.349646,2004.826087,2031.398208,2111.662543,2182.469604,2163.288816,2135.092756,2112.629147,2159.400527,2207.678325,2304.112464,2351.012216,2416.549825,2369.112607,2389.233687,2324.636876,2370.138144,2385.522617,2494.382209,2500.431775,2533.65,2500.052921,2501.392433,2466.829341,2491.738757,2544.344706,2611.781647,2634.931289,2693.089542,2739.36723,2753.206932,2725.076592,2698.998327,2710.710992,2690.64967,2718.398717,2747.576504,2803.074034,2820.970185,2845.448551,2829.334923,2805.856306,2769.536843,2824.063144,2855.360022,2882.518033,2856.7531,2870.351008,2859.192096,2932.092245,2986.071922,3056.891789,3025.481935,3000.435935,3062.439714,3128.43931,3302.034212,3204.586826,3294.024629,3168.088889
34721,957,West Allis,city,WI,WI,"Milwaukee-Waukesha, WI",Milwaukee County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.7415532,723.9839535,733.8384002,745.5218862,748.7796847,746.312939,751.3304399,757.3478135,752.3224263,754.7638425,753.0967461,764.2511029,762.3235903,752.8019238,754.8903409,765.486614,776.4075878,777.191068,789.2233474,780.3782943,790.0255596,783.1856155,796.993097,794.9528763,791.6894739,787.2086465,793.5108956,804.6830279,813.4327476,808.9482209,800.7526386,805.236832,816.898671,832.0923872,840.6982504,843.5247561,838.6586655,835.8766489,844.2090411,847.8888204,859.2896628,860.3770339,870.7027398,872.7321063,871.2396767,886.8473263,878.467034,901.975608,897.7976668,912.3636619,905.1791173,911.2878627,925.7057726,932.0804038,953.4857929,962.2396107,974.1355393,971.6357599,975.3608272,976.1998258,975.9622375,982.1429482,993.8730849,1006.077394,1017.873355,1022.084656,1034.463303,1033.493918,1046.516858,1051.034187,1057.559702,1067.066276,1068.512346,1087.571431,1080.207782,1088.810434,1085.114677,1096.625858,1115.51536,1115.275374,1124.385126,1101.845163,1112.06302,1104.001513,1148.412698
13265,958,Petersburg,city,VA,VA,"Richmond, VA",Dinwiddie County,,,,,,,,,,,,,,,,,,,,,,,,,759.4402927,763.6570472,763.2840852,780.1137129,790.6978822,769.097555,774.5553454,791.2955868,808.4446684,814.3724189,793.7592514,792.3772116,787.7736451,792.2391935,780.835575,794.2286581,798.2583604,822.1261814,815.2501767,826.0821229,820.1811098,828.1008389,829.1710925,823.5014125,828.7843143,841.8330546,859.6001311,863.7414772,854.6867505,851.3000404,855.5740003,866.9648484,873.6006118,871.451287,872.9130105,870.3489091,880.3104657,890.315925,886.1576916,878.9207089,870.6331153,882.6808173,898.707076,915.3123748,917.9211795,917.5659993,905.3841315,915.0802786,918.3329431,946.7737939,973.6970908,1002.606629,1025.498162,1055.165469,1062.298532,1059.220797,1060.149237,1044.056914,1047.129844,1056.586704,1082.291713,1093.755182,1092.42837,1120.410633,1132.546355,1141.367287,1149.893926,1157.27392,1152.80013,1136.34312,1121.512253,1117.390617,1131.692238,1161.005489,1184.971468,1186.083891,1179.9407,1168.519752,1171.658011,1184.876586,1208.874674,1237.516454,1238.525299,1287.091434,1283.623579,1319.703166,1271.499664,1275.503339,1267.334042,1297.618698,1315.802087,1309.966045,1310.537676,1315.390552,1320.200806,1338.833333
26091,959,New Castle,city,DE,DE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1491.000306,1507.961694,1446.973416,1432.102257,1424.398703,1436.694772,1458.009473,1471.259869,1471.355888,1453.622639,1466.793613,1514.300718,1541.084892,1571.371428,1552.865809,1546.445801,1524.704957,1559.08286,1586.764928,1590.664993,1616.295281,1619.823078,1617.53638,1620.921103,1622.551977,1657.583333
17317,960,Carrollton,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Carroll County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330.550766,1309.773477,1353.628486,1386.741817,1402.000266,1379.611979,1385.311965,1393.794625,1435.563239,1428.441109,1443.15999,1403.509348,1405.142753,1404.895754,1412.359999,1417.360829,1425.992341,1429.388504,1453.444891,1481.352998,1522.297599,1516.945198,1515.071987,1481.390867,1503.004329
32500,961,Lima,city,OH,OH,"Lima, OH",Allen County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.421653,1134.775685,1150.906133,1180.089044,,1154.691869,1111.527778
11738,962,Griffin,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Spalding County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.014396,1140.5345,1180.256857,1195.742807,1220.026578,1212.329394,,1226.013717,1245.280909,1254.318534,1257.238912,1283.658086,1279.411445,1299.928227,1281.994858,1285.947955,1276.261747,1282.682327,1291.164988,1316.140631,1320.826005,1325.625592,1334.805161,1355.113764,1397.105332,1394.875694,1388.424545,1346.406957,1333.44255,1338.581499,1364.316856,1408.930679,1406.591954,1402.458623,1395.653923,1408.823287,1430.021181,1426.299635,1412.914764,1391.972398,1382.396825
20164,963,Richland,city,WA,WA,"Kennewick-Richland, WA",Benton County,,,,,,,,,,,,,,,,,,,,,,,,,1092.704248,1097.46674,1119.811733,1132.690952,1126.587163,1121.726656,1110.112819,1122.800105,1127.162757,,1152.074075,1134.171646,1123.391897,1114.039525,1137.461419,1146.969541,1161.459078,1159.876632,1177.07318,1185.144732,1185.252702,1176.240387,1168.298457,1181.443476,1172.862651,1180.555281,1179.446455,1194.455008,1210.413314,1222.62344,1240.084832,1246.780951,1248.869975,1258.101352,1231.733322,1229.729191,1211.698256,1243.252562,1243.419243,1247.973828,1239.510884,1239.980424,1255.555119,1262.116848,1282.789276,1291.479502,1299.022455,1295.861901,1296.827573,1310.842403,1342.635405,1369.466056,1416.945894,1432.47678,1463.010179,1459.835293,1468.58273,1456.746167,1447.615196,1457.315873,1481.880006,1504.661891,1537.775941,1551.9265,1578.473634,1572.120264,1587.558183,1586.989939,1579.487184,1576.856474,1569.226699,1580.01061,1580.368239,1600.137274,1623.585475,1627.287991,1632.718945,1635.075426,1649.082253,1656.736472,1650.317478,1656.439213,1650.643575,1645.458202,1646.960523,1658.545934,1676.514322,1658.452363,1657.380083,1659.2379,1686.027071,1680.060811,1691.081379,1680.151282,1683.238508,1682.724054
6229,964,North Miami,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,1158.672863,1165.190665,1170.159969,1189.266337,1195.112101,1205.82337,1212.455466,1229.827174,1239.930915,1245.220555,1251.798768,1265.215124,1272.049129,1277.360418,1262.549481,1261.651225,1265.753768,1276.086211,1291.405526,1288.126453,1286.804336,1269.951499,1278.598594,1293.124309,1305.757124,1299.537962,1288.092422,1302.161923,1311.630242,1327.604095,1327.164771,1332.261172,1327.018223,1323.434592,1319.403314,1329.424974,1323.333294,1324.943641,1324.155001,1335.615084,1339.91439,1355.252837,1374.001018,1381.274528,1381.526273,1374.995196,1381.972422,1379.977976,1372.527279,1372.645433,1373.49049,1402.004449,1401.782981,1410.159779,1395.443453,1397.85955,1391.448433,1387.353924,1403.496294,1412.173586,1424.858051,1433.017013,1439.544826,1409.31107,1398.76863,1405.491408,1457.766752,1466.808187,1465.540014,1450.293391,1449.084909,1447.018202,1450.698649,1472.095216,1501.089393,1543.859893,1587.202721,1636.538199,1651.088737,1694.824865,1800.518166,1854.854026,1891.435078,1889.759896,1925.593882,1985.62481,1997.035519,2067.254976,2106.622382,2138.874754,2167.557683,2161.47228,2173.614132,2198.934907,2199.944534,2213.29214,2192.519258,2200.675104,2211.794823,2218.776506,2238.278589,2228.818773,2222.839717,2205.329432,2187.233752,2191.838252,2202.850056,2234.576383,2249.258005,2235.375179,2221.080989,2227.964341,2259.195846,2287.591707,2271.950376,2218.931139,2217.199753,2211.436069,2262.686115,2237.913171
